Date,Holiday,special_day,Avg_Temp,Max_Temp,Min_Temp,Season,Month,Day,Lunch_Main_Dish,Dinner_Main_Dish,Lunch_Count,Dinner_Count,MainMenu
2018-07-30,2018,0,31.7,36.9,26.2,여름,7,월,닭갈비,장어강정,944,436,닭갈비 / 장어강정
2018-07-31,2018,0,32.6,38.3,27.8,여름,7,화,짬뽕불고기,케이준샐러드,789,494,짬뽕불고기 / 케이준샐러드
2018-08-01,2018,0,33.6,39.6,27.8,여름,8,수,떡갈비조림,꽁치김치말이,820,395,떡갈비조림 / 꽁치김치말이
2018-08-02,2018,0,33.7,37.9,30.3,여름,8,목,갈치양념조림,훈제오리냉채,631,425,갈치양념조림 / 훈제오리냉채
2018-08-03,2018,0,33.1,37.9,30.0,여름,8,금,닭오븐구이,언양식불고기,540,367,닭오븐구이 / 언양식불고기
2018-08-06,2018,0,30.5,35.3,28.3,여름,8,월,소불고기,닭볶음탕,1092,522,소불고기 / 닭볶음탕
2018-08-07,2018,0,30.5,35.9,26.8,여름,8,화,오징어볶음,생선까스*탈탈소스,773,534,오징어볶음 / 생선까스*탈탈소스
2018-08-08,2018,0,31.0,35.3,27.6,여름,8,수,깐풍육,고추잡채*꽃빵,896,421,깐풍육 / 고추잡채*꽃빵
2018-08-09,2018,0,28.8,32.5,27.1,여름,8,목,돈육장조림,미소장국,821,509,돈육장조림 / 미소장국
2018-08-10,2018,0,30.7,36.8,25.7,여름,8,금,굴비구이,돈삼겹보쌈,548,467,굴비구이 / 돈삼겹보쌈
2018-08-13,2018,0,30.5,34.4,26.7,여름,8,월,제육볶음,닭데리야끼구이,930,465,제육볶음 / 닭데리야끼구이
2018-08-14,2018,0,31.7,37.2,27.7,여름,8,화,해물누룽지탕,후르츠탕수육,772,393,해물누룽지탕 / 후르츠탕수육
2018-08-16,2018,1,29.9,35.6,24.1,여름,8,목,동태포전,오징어초무침,789,488,동태포전 / 오징어초무침
2018-08-17,2018,0,27.2,33.8,21.7,여름,8,금,쇠고기단호박조림,등갈비바베큐조림,646,482,쇠고기단호박조림 / 등갈비바베큐조림
2018-08-20,2018,0,29.1,33.3,25.1,여름,8,월,훈제오리구이,매운닭찜,1199,563,훈제오리구이 / 매운닭찜
2018-08-21,2018,0,26.6,31.0,23.4,여름,8,화,소고기불고기,함박스테이크,972,629,소고기불고기 / 함박스테이크
2018-08-22,2018,0,30.7,37.6,23.4,여름,8,수,해물까스,양념갈비찜,1000,536,해물까스 / 양념갈비찜
2018-08-23,2018,0,29.4,32.2,25.7,여름,8,목,꽁치레몬구이,새우또띠아,835,577,꽁치레몬구이 / 새우또띠아
2018-08-24,2018,0,24.4,26.3,23.2,여름,8,금,마늘치킨,오징어볶음,678,529,마늘치킨 / 오징어볶음
2018-08-27,2018,0,22.7,24.9,20.2,여름,8,월,돈육간장불고기,코다리조림,1221,560,돈육간장불고기 / 코다리조림
2018-08-28,2018,0,23.7,26.1,22.5,여름,8,화,탕수어,깐풍기,873,593,탕수어 / 깐풍기
2018-08-29,2018,0,25.2,27.4,22.7,여름,8,수,치킨핑거,*,915,0,치킨핑거 / *
2018-08-30,2018,0,25.3,28.2,23.9,여름,8,목,모듬장조림,모듬튀김*칠리소스,849,556,모듬장조림 / 모듬튀김*칠리소스
2018-08-31,2018,0,25.6,30.3,22.8,여름,8,금,소고기낙지볶음,유자청제육볶음,817,424,소고기낙지볶음 / 유자청제육볶음
2018-09-03,2018,0,23.3,25.8,21.4,가을,9,월,버섯불고기,유산슬,1213,577,버섯불고기 / 유산슬
2018-09-04,2018,0,23.2,27.8,20.0,가을,9,화,동파삼겹수육,크림카레우동,938,604,동파삼겹수육 / 크림카레우동
2018-09-05,2018,0,24.0,28.5,19.6,가을,9,수,샐러드파스타,고등어구이,829,425,샐러드파스타 / 고등어구이
2018-09-06,2018,0,24.1,28.2,20.9,가을,9,목,간장찜닭,돈육강정,830,538,간장찜닭 / 돈육강정
2018-09-07,2018,0,22.0,25.5,19.1,가을,9,금,매운주꾸미볶음,생선까스*칠리소스,581,467,매운주꾸미볶음 / 생선까스*칠리소스
2018-09-10,2018,0,22.9,28.4,18.6,가을,9,월,돈육고추장불고기,가자미튀김,1144,535,돈육고추장불고기 / 가자미튀김
2018-09-11,2018,0,21.6,26.1,16.8,가을,9,화,닭매운찜,떡볶이,960,570,닭매운찜 / 떡볶이
2018-09-12,2018,0,22.8,28.2,16.8,가을,9,수,오징어튀김,유린기,805,435,오징어튀김 / 유린기
2018-09-13,2018,0,23.5,28.3,20.3,가을,9,목,등갈비김치찜,수제돈까스*칠리소스,882,571,등갈비김치찜 / 수제돈까스*칠리소스
2018-09-14,2018,0,23.5,26.8,20.3,가을,9,금,언양식불고기,해물누룽지탕,405,375,언양식불고기 / 해물누룽지탕
2018-09-17,2018,0,22.3,27.7,18.5,가을,9,월,돈육굴소스볶음,오징어볶음,1189,522,돈육굴소스볶음 / 오징어볶음
2018-09-18,2018,0,22.0,26.5,17.7,가을,9,화,류산슬,순대야채볶음,946,597,류산슬 / 순대야채볶음
2018-09-20,2018,0,19.0,20.1,17.8,가을,9,목,소고기장조림,해물까스*탈탈소스,817,468,소고기장조림 / 해물까스*탈탈소스
2018-09-21,2018,0,19.4,21.9,17.6,가을,9,금,돼지갈비찜/잡채,미니채소떡갈비,929,247,돼지갈비찜/잡채 / 미니채소떡갈비
2018-10-08,2018,0,14.8,20.9,9.2,가을,10,월,돈육고추장불고기,안동찜닭,895,442,돈육고추장불고기 / 안동찜닭
2018-10-10,2018,0,12.0,16.7,7.9,가을,10,수,돈육강정,가자미양념찜,1319,751,돈육강정 / 가자미양념찜
2018-10-11,2018,0,9.7,13.9,6.1,가을,10,목,오징어볶음,타코야끼,1211,743,오징어볶음 / 타코야끼
2018-10-12,2018,0,10.9,17.4,5.2,가을,10,금,김치전,장어강정,622,467,김치전 / 장어강정
2018-10-15,2018,0,15.2,21.0,10.9,가을,10,월,버섯불고기,쇠고기장조림,1235,533,버섯불고기 / 쇠고기장조림
2018-10-16,2018,0,14.5,20.3,9.9,가을,10,화,조기구이,닭오븐구이,928,570,조기구이 / 닭오븐구이
2018-10-17,2018,0,12.4,18.6,8.4,가을,10,수,생선가스*칠리소스,꽁치구이,761,422,생선가스*칠리소스 / 꽁치구이
2018-10-18,2018,0,12.7,19.0,7.5,가을,10,목,김치제육볶음,탕수육,857,532,김치제육볶음 / 탕수육
2018-10-19,2018,0,13.1,20.4,7.2,가을,10,금,닭갈비,류산슬,627,430,닭갈비 / 류산슬
2018-10-22,2018,0,14.0,20.6,8.8,가을,10,월,돈육간장불고기,코다리조림,1176,498,돈육간장불고기 / 코다리조림
2018-10-23,2018,0,12.2,16.9,9.8,가을,10,화,닭볶음탕,탕수어,902,446,닭볶음탕 / 탕수어
2018-10-24,2018,0,12.5,18.7,7.6,가을,10,수,등갈비김치찜,언양식불고기,777,464,등갈비김치찜 / 언양식불고기
2018-10-25,2018,0,13.8,21.2,7.0,가을,10,목,쇠고기낙지볶음,깐풍기,722,469,쇠고기낙지볶음 / 깐풍기
2018-10-26,2018,0,12.2,14.7,9.9,가을,10,금,오징어볶음,가자미카레튀김,528,370,오징어볶음 / 가자미카레튀김
2018-10-29,2018,0,7.2,11.7,3.4,가을,10,월,소불고기,짬뽕불고기,1156,596,소불고기 / 짬뽕불고기
2018-10-30,2018,0,6.1,11.6,0.7,가을,10,화,동파삼겹수육,갈치구이,932,449,동파삼겹수육 / 갈치구이
2018-10-31,2018,0,7.4,12.6,3.0,가을,10,수,수제돈가스,자기계발의날,930,0,수제돈가스 / 자기계발의날
2018-11-01,2018,0,8.4,15.2,2.5,가을,11,목,마늘간장치킨,로제스파게티,703,483,마늘간장치킨 / 로제스파게티
2018-11-02,2018,0,10.6,19.0,4.0,가을,11,금,훈제오리구이,해물누룽지탕,539,434,훈제오리구이 / 해물누룽지탕
2018-11-05,2018,0,11.9,18.3,6.6,가을,11,월,오징어볶음,돈육간장불고기,1088,542,오징어볶음 / 돈육간장불고기
2018-11-06,2018,0,12.2,17.5,8.0,가을,11,화,닭데리야끼구이,쇠고기퀘사디아,813,540,닭데리야끼구이 / 쇠고기퀘사디아
2018-11-07,2018,0,12.8,15.7,10.3,가을,11,수,사천식탕수육,해물청경채볶음,860,379,사천식탕수육 / 해물청경채볶음
2018-11-08,2018,0,11.8,14.7,10.5,가을,11,목,닭갈비,해물까스*탈탈소스,926,443,닭갈비 / 해물까스*탈탈소스
2018-11-09,2018,0,12.1,15.4,9.5,가을,11,금,고등어구이,쇠고기장조림,496,454,고등어구이 / 쇠고기장조림
2018-11-12,2018,0,8.1,15.1,3.1,가을,11,월,소고기불고기,유린기,1154,574,소고기불고기 / 유린기
2018-11-13,2018,0,8.8,15.4,4.1,가을,11,화,돈육강정,고구마그라탕,783,468,돈육강정 / 고구마그라탕
2018-11-14,2018,0,9.8,16.6,4.8,가을,11,수,치킨핑거*요거트드레싱,매운돼지갈비찜,800,391,치킨핑거*요거트드레싱 / 매운돼지갈비찜
2018-11-15,2018,0,9.7,16.2,4.7,가을,11,목,유자청제육볶음,닭오븐구이,747,540,유자청제육볶음 / 닭오븐구이
2018-11-16,2018,0,8.8,14.5,4.2,가을,11,금,언양식불고기,미트볼케찹조림,616,435,언양식불고기 / 미트볼케찹조림
2018-11-19,2018,0,6.5,11.3,3.3,가을,11,월,돈육굴소스볶음,코다리양념조림,1124,442,돈육굴소스볶음 / 코다리양념조림
2018-11-20,2018,0,6.5,12.7,0.0,가을,11,화,주꾸미볶음,탄두리치킨,740,485,주꾸미볶음 / 탄두리치킨
2018-11-21,2018,0,5.8,8.2,3.1,가을,11,수,새우까스*탈탈소스,삼겹살구이,832,411,새우까스*탈탈소스 / 삼겹살구이
2018-11-22,2018,0,2.3,7.1,-1.3,가을,11,목,닭볶음탕,양장피잡채,718,436,닭볶음탕 / 양장피잡채
2018-11-23,2018,0,1.9,7.6,-3.1,가을,11,금,버섯불고기,돈육장조림,527,363,버섯불고기 / 돈육장조림
2018-11-26,2018,0,6.3,13.6,1.6,가을,11,월,닭갈비,굴비구이,1077,476,닭갈비 / 굴비구이
2018-11-27,2018,0,7.1,12.5,3.1,가을,11,화,짬뽕불고기,돈육강정,839,529,짬뽕불고기 / 돈육강정
2018-11-29,2018,0,3.5,6.7,0.6,가을,11,목,레몬탕수육,미니함박조림,794,454,레몬탕수육 / 미니함박조림
2018-11-30,2018,0,2.7,8.0,-1.5,가을,11,금,해물누룽지탕,깐풍기,543,362,해물누룽지탕 / 깐풍기
2018-12-03,2018,0,11.5,13.5,9.3,겨울,12,월,쇠고기낙지볶음,돈육간장불고기,1248,544,쇠고기낙지볶음 / 돈육간장불고기
2018-12-04,2018,0,6.7,11.8,-0.3,겨울,12,화,유린기,굴소스볶음밥,911,617,유린기 / 굴소스볶음밥
2018-12-05,2018,0,0.0,3.4,-4.3,겨울,12,수,언양식불고기,삼치구이,885,414,언양식불고기 / 삼치구이
2018-12-06,2018,0,2.4,6.8,-1.0,겨울,12,목,오리불고기,웨지감자,765,515,오리불고기 / 웨지감자
2018-12-07,2018,0,-7.3,-1.1,-9.6,겨울,12,금,쇠고기모듬장조림,오징어볶음,674,353,쇠고기모듬장조림 / 오징어볶음
2018-12-10,2018,0,-2.5,4.6,-8.1,겨울,12,월,제육볶음,미트볼케찹조림,1201,597,제육볶음 / 미트볼케찹조림
2018-12-11,2018,0,0.2,2.9,-2.4,겨울,12,화,등갈비김치찜,떡볶이,883,569,등갈비김치찜 / 떡볶이
2018-12-12,2018,0,-1.9,2.4,-5.0,겨울,12,수,가자미튀김,양념치킨,788,354,가자미튀김 / 양념치킨
2018-12-13,2018,0,-2.2,2.1,-5.9,겨울,12,목,동파삼겹수육,사천식탕수육,765,475,동파삼겹수육 / 사천식탕수육
2018-12-14,2018,0,-4.4,0.6,-7.8,겨울,12,금,치즈함박스테이크,안동찜닭,664,411,치즈함박스테이크 / 안동찜닭
2018-12-17,2018,0,1.6,5.9,-1.5,겨울,12,월,짬뽕불고기,주꾸미볶음,1170,421,짬뽕불고기 / 주꾸미볶음
2018-12-18,2018,0,2.6,7.4,-2.8,겨울,12,화,닭볶음탕,오징어초무침,813,432,닭볶음탕 / 오징어초무침
2018-12-19,2018,0,4.0,9.5,1.3,겨울,12,수,탕수어,고등어구이,710,390,탕수어 / 고등어구이
2018-12-20,2018,0,3.4,10.4,-1.1,겨울,12,목,돼지갈비찜,크림스프,784,373,돼지갈비찜 / 크림스프
2018-12-21,2018,0,5.6,9.8,0.4,겨울,12,금,갈치양념조림,생선까스*탈탈소스,456,456,갈치양념조림 / 생선까스*탈탈소스
2018-12-24,2018,0,-2.3,3.1,-5.9,겨울,12,월,훈제오리구이,닭갈비,296,104,훈제오리구이 / 닭갈비
2018-12-26,2018,0,-1.5,3.0,-7.1,겨울,12,수,돈육굴소스볶음,자기계발의날,695,0,돈육굴소스볶음 / 자기계발의날
2018-12-27,2018,0,-10.1,-6.5,-12.5,겨울,12,목,오징어볶음,깐풍기,517,251,오징어볶음 / 깐풍기
2018-12-28,2018,0,-10.5,-6.6,-14.4,겨울,12,금,버섯불고기,코다리조림,491,406,버섯불고기 / 코다리조림
2018-12-31,2018,0,-5.4,-0.5,-10.5,겨울,12,월,돈육고추장불고기,훈제오리볶음,332,135,돈육고추장불고기 / 훈제오리볶음
2019-01-02,2019,0,-4.9,0.2,-8.8,겨울,1,수,소갈비찜,마늘간장치킨,1201,407,소갈비찜 / 마늘간장치킨
2019-01-03,2019,0,-3.5,3.2,-8.4,겨울,1,목,안동찜닭,깐풍육,858,494,안동찜닭 / 깐풍육
2019-01-04,2019,0,-1.1,4.1,-6.2,겨울,1,금,언양식불고기,미트볼떡조림,668,482,언양식불고기 / 미트볼떡조림
2019-01-07,2019,0,-1.9,3.1,-6.2,겨울,1,월,쇠고기숙주볶음,매운돼지갈비찜,1072,407,쇠고기숙주볶음 / 매운돼지갈비찜
2019-01-08,2019,0,-3.5,0.5,-7.2,겨울,1,화,치즈함박스테이크,유린기,839,417,치즈함박스테이크 / 유린기
2019-01-09,2019,0,-4.7,1.3,-9.4,겨울,1,수,치킨핑거*요거트소스,오징어볶음,778,335,치킨핑거*요거트소스 / 오징어볶음
2019-01-10,2019,0,-0.6,3.0,-4.5,겨울,1,목,탕수육,크림카레우동,767,475,탕수육 / 크림카레우동
2019-01-11,2019,0,2.4,7.2,-0.4,겨울,1,금,고추잡채*꽃빵,닭데리야끼구이,627,430,고추잡채*꽃빵 / 닭데리야끼구이
2019-01-14,2019,0,1.4,5.3,-2.4,겨울,1,월,돈육굴소스볶음,굴비구이,1163,573,돈육굴소스볶음 / 굴비구이
2019-01-15,2019,0,-1.7,2.6,-7.2,겨울,1,화,등갈비김치말이,로제파스타,963,569,등갈비김치말이 / 로제파스타
2019-01-16,2019,0,-5.2,-1.1,-10.1,겨울,1,수,유산슬,돈육장조림,1021,356,유산슬 / 돈육장조림
2019-01-17,2019,0,-0.3,4.0,-3.2,겨울,1,목,쇠고기낙지볶음,모듬튀김*칠리소스,837,515,쇠고기낙지볶음 / 모듬튀김*칠리소스
2019-01-18,2019,0,0.6,6.7,-4.6,겨울,1,금,순살파닭,해물청경채볶음,585,386,순살파닭 / 해물청경채볶음
2019-01-21,2019,0,-1.2,4.2,-6.7,겨울,1,월,버섯불고기,주꾸미볶음,1270,579,버섯불고기 / 주꾸미볶음
2019-01-22,2019,0,1.7,7.1,-3.3,겨울,1,화,닭볶음탕,또띠아피자,889,564,닭볶음탕 / 또띠아피자
2019-01-23,2019,0,2.0,7.0,-0.8,겨울,1,수,생선까스*탈탈소스,돈육강정,958,392,생선까스*탈탈소스 / 돈육강정
2019-01-24,2019,0,0.1,6.5,-4.6,겨울,1,목,누룽지탕수육,국물떡볶이,827,520,누룽지탕수육 / 국물떡볶이
2019-01-25,2019,0,-1.2,2.6,-3.8,겨울,1,금,짬뽕불고기,닭갈비,667,431,짬뽕불고기 / 닭갈비
2019-01-28,2019,0,1.2,4.5,-2.4,겨울,1,월,김치제육볶음,양념갈비찜,1140,511,김치제육볶음 / 양념갈비찜
2019-01-29,2019,0,-0.2,7.0,-5.6,겨울,1,화,양파치킨,순대야채볶음,968,278,양파치킨 / 순대야채볶음
2019-01-30,2019,0,1.8,6.6,-2.8,겨울,1,수,새우까스*칠리소스,자기개발의날,679,0,새우까스*칠리소스 / 자기개발의날
2019-01-31,2019,0,-2.0,2.3,-6.2,겨울,1,목,갈치구이,옥수수스프,765,524,갈치구이 / 옥수수스프
2019-02-01,2019,0,-2.1,2.8,-7.4,겨울,2,금,동파삼겹수육,소고기모듬장조림,804,171,동파삼겹수육 / 소고기모듬장조림
2019-02-07,2019,0,-2.1,6.3,-8.2,겨울,2,목,훈제오리구이,양념치킨,1144,553,훈제오리구이 / 양념치킨
2019-02-08,2019,0,-6.1,-1.3,-10.2,겨울,2,금,제육볶음,해물누룽지탕,970,532,제육볶음 / 해물누룽지탕
2019-02-11,2019,0,-3.0,2.0,-7.5,겨울,2,월,소불고기,닭볶음탕,1459,772,소불고기 / 닭볶음탕
2019-02-12,2019,0,-0.6,3.7,-4.1,겨울,2,화,돈육장조림,사천식탕수육,1102,649,돈육장조림 / 사천식탕수육
2019-02-13,2019,0,-2.1,2.5,-5.7,겨울,2,수,메추리알조림,돈육간장볶음,1044,497,메추리알조림 / 돈육간장볶음
2019-02-14,2019,0,-0.5,6.3,-5.9,겨울,2,목,미니채소떡갈비,케이준샐러드,963,578,미니채소떡갈비 / 케이준샐러드
2019-02-15,2019,0,-0.8,0.9,-2.9,겨울,2,금,오징어볶음,탕수어,682,450,오징어볶음 / 탕수어
2019-02-18,2019,0,0.9,5.9,-4.7,겨울,2,월,치즈함박스테이크,돈육굴소스볶음,1314,678,치즈함박스테이크 / 돈육굴소스볶음
2019-02-19,2019,0,1.4,3.0,0.2,겨울,2,화,굴비구이,탄두리치킨,1052,653,굴비구이 / 탄두리치킨
2019-02-20,2019,0,1.7,4.5,-0.1,겨울,2,수,치킨핑거,가자미튀김,1005,472,치킨핑거 / 가자미튀김
2019-02-21,2019,0,2.4,9.0,-2.6,겨울,2,목,돼지갈비찜,생선까스*칠리소스,955,620,돼지갈비찜 / 생선까스*칠리소스
2019-02-22,2019,0,4.0,10.8,-1.6,겨울,2,금,언양식불고기,닭갈비,631,478,언양식불고기 / 닭갈비
2019-02-25,2019,0,4.7,10.2,1.3,겨울,2,월,버섯불고기,류산슬,1299,645,버섯불고기 / 류산슬
2019-02-26,2019,0,5.2,12.0,-1.5,겨울,2,화,미트볼칠리조림,깐풍기,924,566,미트볼칠리조림 / 깐풍기
2019-02-27,2019,0,7.8,14.0,4.7,겨울,2,수,오징어튀김,*,944,0,오징어튀김 / *
2019-02-28,2019,0,6.6,12.8,2.0,겨울,2,목,돈삼겹보쌈,주꾸미볶음,772,464,돈삼겹보쌈 / 주꾸미볶음
2019-03-04,2019,0,9.9,16.3,5.0,봄,3,월,돈육간장불고기,소고기장조림,1274,658,돈육간장불고기 / 소고기장조림
2019-03-05,2019,0,8.4,12.9,5.6,봄,3,화,고추잡채*꽃빵,떡볶이,940,646,고추잡채*꽃빵 / 떡볶이
2019-03-06,2019,0,8.4,12.4,5.7,봄,3,수,코다리강정,오징어볶음,1061,443,코다리강정 / 오징어볶음
2019-03-07,2019,0,7.0,12.7,3.1,봄,3,목,소고기낙지볶음,로제스파게티,845,637,소고기낙지볶음 / 로제스파게티
2019-03-08,2019,0,6.1,13.4,0.6,봄,3,금,해물누룽지탕,수원왕갈비통닭,663,542,해물누룽지탕 / 수원왕갈비통닭
2019-03-11,2019,0,6.6,10.0,3.5,봄,3,월,쇠고기숙주볶음,유자청제육볶음,1277,707,쇠고기숙주볶음 / 유자청제육볶음
2019-03-12,2019,0,3.9,7.9,-0.3,봄,3,화,안동찜닭,모듬튀김*칠리소스,956,653,안동찜닭 / 모듬튀김*칠리소스
2019-03-13,2019,0,3.5,8.5,-0.4,봄,3,수,고구마치즈구이,순살파닭,953,442,고구마치즈구이 / 순살파닭
2019-03-14,2019,0,5.0,10.0,-1.7,봄,3,목,갈치구이,딸기드레싱샐러드,791,530,갈치구이 / 딸기드레싱샐러드
2019-03-15,2019,0,5.5,11.3,1.6,봄,3,금,등갈비김치찜,레몬탕수육,630,466,등갈비김치찜 / 레몬탕수육
2019-03-18,2019,0,7.1,14.4,1.4,봄,3,월,버섯불고기,닭갈비,1261,619,버섯불고기 / 닭갈비
2019-03-19,2019,0,10.0,16.7,3.4,봄,3,화,동파육,해물까스/케찹,990,627,동파육 / 해물까스/케찹
2019-03-20,2019,0,10.3,14.6,7.1,봄,3,수,야채튀김,고등어구이,970,412,야채튀김 / 고등어구이
2019-03-21,2019,0,7.1,11.1,1.9,봄,3,목,한방소갈비찜,수제고로케,1214,470,한방소갈비찜 / 수제고로케
2019-03-22,2019,0,3.3,8.3,-0.7,봄,3,금,돈육굴소스볶음,언양식불고기,567,466,돈육굴소스볶음 / 언양식불고기
2019-03-25,2019,0,7.3,11.5,2.9,봄,3,월,소고기장조림,삼겹살구이,1150,555,소고기장조림 / 삼겹살구이
2019-03-26,2019,0,11.4,17.6,7.4,봄,3,화,제육볶음,간장치킨,919,541,제육볶음 / 간장치킨
2019-03-28,2019,0,9.4,14.6,5.6,봄,3,목,매운돼지갈비찜,오징어초무침,810,597,매운돼지갈비찜 / 오징어초무침
2019-03-29,2019,0,9.2,15.1,5.5,봄,3,금,미니함박조림,깐풍기,481,402,미니함박조림 / 깐풍기
2019-04-01,2019,0,5.5,11.3,0.3,봄,4,월,소고기숙주볶음,새송이너비아니구이,1029,577,소고기숙주볶음 / 새송이너비아니구이
2019-04-02,2019,0,6.7,13.0,1.3,봄,4,화,오징어볶음,탕수육,855,491,오징어볶음 / 탕수육
2019-04-03,2019,0,7.6,13.6,1.9,봄,4,수,순대볶음,돈육장조림,790,411,순대볶음 / 돈육장조림
2019-04-04,2019,0,9.2,15.7,3.0,봄,4,목,안동찜닭,해물까스*와사비소스,745,462,안동찜닭 / 해물까스*와사비소스
2019-04-05,2019,0,11.4,17.2,7.0,봄,4,금,짬뽕불고기,류산슬,575,436,짬뽕불고기 / 류산슬
2019-04-08,2019,0,11.6,17.2,7.6,봄,4,월,유자청돈육볶음,닭갈비,1105,607,유자청돈육볶음 / 닭갈비
2019-04-09,2019,0,9.2,13.9,4.7,봄,4,화,주꾸미볶음,또띠아피자,876,590,주꾸미볶음 / 또띠아피자
2019-04-10,2019,0,7.1,10.2,4.7,봄,4,수,오징어튀김,꽁치구이*와사비장,789,350,오징어튀김 / 꽁치구이*와사비장
2019-04-11,2019,0,9.5,15.7,4.3,봄,4,목,수제돈까스,찐만두,845,524,수제돈까스 / 찐만두
2019-04-12,2019,0,11.4,18.4,5.5,봄,4,금,닭오븐구이,돈육강정,553,435,닭오븐구이 / 돈육강정
2019-04-15,2019,0,11.6,18.1,3.9,봄,4,월,버섯불고기,가자미카레튀김,1184,647,버섯불고기 / 가자미카레튀김
2019-04-16,2019,0,14.9,22.6,6.8,봄,4,화,닭볶음탕,미니햄버거,905,607,닭볶음탕 / 미니햄버거
2019-04-17,2019,0,15.3,21.8,9.1,봄,4,수,오징어볶음,간장마늘치킨,910,472,오징어볶음 / 간장마늘치킨
2019-04-18,2019,0,12.6,16.2,10.4,봄,4,목,미트볼케찹조림,크림새우,767,528,미트볼케찹조림 / 크림새우
2019-04-19,2019,0,13.8,19.7,9.6,봄,4,금,사천식탕수육,돈육굴소스볶음,683,412,사천식탕수육 / 돈육굴소스볶음
2019-04-22,2019,0,19.3,28.2,10.7,봄,4,월,유자청돈육볶음,닭데리야끼조림,1094,494,유자청돈육볶음 / 닭데리야끼조림
2019-04-23,2019,0,20.4,25.5,15.3,봄,4,화,쇠고기장조림,고등어구이,886,567,쇠고기장조림 / 고등어구이
2019-04-25,2019,0,13.2,17.2,9.4,봄,4,목,해물누룽지탕,새우까스*와사비소스,702,500,해물누룽지탕 / 새우까스*와사비소스
2019-04-26,2019,0,8.4,9.9,6.2,봄,4,금,돈육간장강정,유린기,572,392,돈육간장강정 / 유린기
2019-04-29,2019,0,13.0,17.3,8.3,봄,4,월,버섯불고기,삼치구이,1207,564,버섯불고기 / 삼치구이
2019-04-30,2019,0,15.5,22.5,9.0,봄,4,화,오징어볶음,야채튀김,714,430,오징어볶음 / 야채튀김
2019-05-02,2019,0,17.1,25.3,10.6,봄,5,목,안동찜닭,볶음우동,758,423,안동찜닭 / 볶음우동
2019-05-03,2019,0,17.9,26.1,10.1,봄,5,금,미니채소떡갈비,돈육피망볶음,654,420,미니채소떡갈비 / 돈육피망볶음
2019-05-07,2019,0,15.0,21.9,8.4,봄,5,화,훈제오리구이,닭갈비,1221,590,훈제오리구이 / 닭갈비
2019-05-08,2019,0,15.6,21.3,10.1,봄,5,수,치킨핑거/요거트D,굴비구이,881,423,치킨핑거/요거트D / 굴비구이
2019-05-09,2019,0,16.6,22.9,11.7,봄,5,목,보쌈,소고기퀘사디아,958,531,보쌈 / 소고기퀘사디아
2019-05-10,2019,0,17.8,26.8,10.3,봄,5,금,소고기장조림,레몬탕수육,607,438,소고기장조림 / 레몬탕수육
2019-05-13,2019,0,18.7,22.8,15.5,봄,5,월,제육볶음,고등어자반찜,1111,507,제육볶음 / 고등어자반찜
2019-05-14,2019,0,19.6,26.9,12.9,봄,5,화,해물청경채볶음,고구마치즈구이,907,587,해물청경채볶음 / 고구마치즈구이
2019-05-15,2019,0,20.7,28.0,14.8,봄,5,수,치킨너겟*머스타드,버섯불고기,888,368,치킨너겟*머스타드 / 버섯불고기
2019-05-16,2019,0,23.5,30.0,16.7,봄,5,목,돼지갈비찜,해물까스*와사비소스,790,521,돼지갈비찜 / 해물까스*와사비소스
2019-05-17,2019,0,23.6,28.3,17.6,봄,5,금,탕수어,미니함박조림,408,362,탕수어 / 미니함박조림
2019-05-20,2019,0,16.4,20.2,13.0,봄,5,월,소고기숙주나물볶음,고추잡채*꽃빵,1174,516,소고기숙주나물볶음 / 고추잡채*꽃빵
2019-05-21,2019,0,17.2,23.8,11.7,봄,5,화,수원왕갈비통닭,오징어초무침,844,567,수원왕갈비통닭 / 오징어초무침
2019-05-22,2019,0,19.5,26.5,12.3,봄,5,수,새송이떡갈비구이,과일탕수육,831,405,새송이떡갈비구이 / 과일탕수육
2019-05-23,2019,0,22.1,29.2,15.0,봄,5,목,가자미튀김,토마토스파게티,658,509,가자미튀김 / 토마토스파게티
2019-05-24,2019,0,24.2,33.4,16.2,봄,5,금,부추전,두부커틀릿,508,328,부추전 / 두부커틀릿
2019-05-27,2019,0,17.8,22.3,14.3,봄,5,월,돈육콩나물불고기,소고기장조림,1219,550,돈육콩나물불고기 / 소고기장조림
2019-05-28,2019,0,18.1,24.6,11.9,봄,5,화,안동찜닭,야채쫄면,931,590,안동찜닭 / 야채쫄면
2019-05-30,2019,0,19.6,24.5,14.6,봄,5,목,고등어구이,파스타샐러드,836,527,고등어구이 / 파스타샐러드
2019-05-31,2019,0,19.1,23.3,16.1,봄,5,금,함박스테이크,닭갈비,640,378,함박스테이크 / 닭갈비
2019-06-03,2019,0,23.1,29.5,16.0,여름,6,월,짬뽕불고기,삼치튀김*데리소스,1221,572,짬뽕불고기 / 삼치튀김*데리소스
2019-06-04,2019,0,22.6,29.0,17.6,여름,6,화,등갈비김치찜,닭오븐구이,962,486,등갈비김치찜 / 닭오븐구이
2019-06-05,2019,0,23.0,29.6,17.8,여름,6,수,코다리조림,동파삼겹수육,761,502,코다리조림 / 동파삼겹수육
2019-06-07,2019,0,20.0,24.7,17.0,여름,6,금,언양식불고기,닭강정,389,244,언양식불고기 / 닭강정
