일자,요일,본사정원수,실질정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,Month,Date,Season,New_lunch,New_dinner,lunch_rice,lunch_soup,lunch_main,dinner_rice,dinner_soup,dinner_main,평균기온(°C),일강수량(mm),평균 상대습도(%),휴일,휴일 전
2019-11-20,수,3104,2642,174,288,0,0,759,386,11,20,가을,0,0,콩나물밥*양념장,미소장국,닭강정,밥,얼갈이된장국,삼겹살구이,4.2,0.0,55.9,0,0
2019-11-21,목,3104,2612,188,304,480,0,613,442,11,21,가을,0,0,밥,된장찌개,류산슬,밥,뼈감자탕,유린기,5.2,0.0,57.0,0,0
2019-11-22,금,3104,2465,329,310,1,0,551,313,11,22,가을,0,0,카레덮밥,맑은국,생선까스,밥,쇠고기샤브국,미트볼조림,8.7,0.0,71.9,0,1
2019-11-25,월,3104,2699,170,235,733,0,1097,609,11,25,가을,0,0,밥,고추장찌개,버섯불고기,밥,미역국,삼겹보쌈,9.8,0.0,56.8,0,0
2019-11-26,화,3104,2705,129,270,634,0,816,511,11,26,가을,0,0,밥,김치두부국,누룽지탕수육,닭갈비볶음밥,가쯔오장국,크림카레우동,9.7,0.0,69.1,0,0
2019-11-27,수,3104,2682,134,288,1,0,732,0,11,27,가을,0,0,나물비빔밥,맑은국,감자치즈구이,None,None,None,8.2,0.0,65.3,0,0
2019-11-28,목,3104,2640,167,297,558,0,644,460,11,28,가을,0,0,밥,아욱국,닭볶음탕,참치주먹밥,잔치국수,오징어튀김,6.5,0.0,69.4,0,0
2019-11-29,금,3104,2496,282,326,1,0,572,256,11,29,가을,0,0,오므라이스,미소장국,모듬튀김,밥,소고기무국,굴비구이,3.9,0.0,60.9,0,1
2019-12-02,월,3111,2741,169,201,748,0,1140,580,12,2,겨울,0,0,밥,열무된장국,훈제오리구이,밥,옹심이만두국,오징어볶음,5.9,0.0,54.6,0,0
2019-12-03,화,3111,2749,115,247,789,0,873,566,12,3,겨울,0,0,밥,홍합탕,마늘간장치킨,짜장면/작은밥,계란국,미니햄버거,2.1,0.0,74.9,0,0
2019-12-04,수,3111,2736,118,257,1,0,879,329,12,4,겨울,0,0,김치볶음밥/계란,팽이장국,해물까스*칠리소스,밥,매운버섯국,돈육강정,2.9,0.0,71.0,0,0
2019-12-05,목,3111,2686,145,280,549,0,779,483,12,5,겨울,0,0,밥,쇠고기샤브국,닭갈비,꼬마김밥*겨자장,우동,케이준샐러드,2.3,0.0,56.5,0,0
2019-12-06,금,3111,2500,312,299,5,0,631,315,12,6,겨울,0,0,밥,근대국,수제돈가스,밥,연두부탕,함박스테이크,-1.9,0.0,44.5,0,1
2019-12-09,월,3111,2729,190,192,819,0,1120,521,12,9,겨울,0,0,밥,들깨시래기국,유자청돈육볶음,밥,감자국,닭데리야끼조림,1.2,0.0,71.1,0,0
2019-12-10,화,3111,2708,155,248,800,0,742,519,12,10,겨울,0,0,밥,매운소고기국,유린기,참치마요덮밥,꼬지어묵탕,해물떡볶이,5.1,0.0,79.8,0,0
2019-12-11,수,3111,2678,168,265,0,0,858,327,12,11,겨울,0,0,단호박영양밥,유부장국,새송이너비아니구이,밥,북어계란국,버섯불고기,7.5,0.0,67.4,0,0
2019-12-12,목,3111,2664,190,257,586,0,731,411,12,12,겨울,0,0,밥,굴미역국,매운돼지갈비찜,새우볶음밥,맑은국,깐풍육,2.9,0.0,45.1,0,0
2019-12-13,금,3111,2535,266,310,2,0,639,380,12,13,겨울,0,0,밥,참치김치찌개,안동찜닭,밥,고추장찌개,미니떡갈비조림,0.5,0.0,63.4,0,1
2019-12-16,월,3111,2694,206,211,709,0,1103,464,12,16,겨울,0,0,밥,열무된장국,훈제오리볶음,밥,황태국,양념치킨,5.3,0.0,80.6,0,0
2019-12-17,화,3111,2689,155,267,613,0,739,472,12,17,겨울,0,0,밥,무채국,소고기숙주볶음,야채주먹밥,잔치국수,복주머니딤섬*장,7.3,0.0,83.3,0,0
2019-12-18,수,3111,2659,169,283,3,0,683,278,12,18,겨울,0,0,콩나물밥,미소장국,언양식불고기*양파채,밥,김치국,돈육간장볶음,7.2,0.0,57.8,0,0
2019-12-19,목,3111,2676,165,270,591,0,862,321,12,19,겨울,0,0,밥,된장찌개,대패삼겹*파채,밥,설렁탕,해물전,4.4,0.0,47.1,0,0
2019-12-20,금,3111,2513,337,261,4,0,481,353,12,20,겨울,0,0,밥,감자양파국,매운닭찜,밥,부대찌개,오징어볶음*소면,1.9,0.0,58.9,0,1
2019-12-23,월,3111,2540,343,228,131,0,741,124,12,23,겨울,0,0,밥,아욱국,돈육김치볶음,밥,닭개장,주꾸미볶음,2.3,0.0,73.3,0,0
2019-12-24,화,3111,2417,478,216,52,0,462,221,12,24,겨울,0,0,밥,오징어국,치킨핑거,굴소스볶음밥,토마토스파게티,크림스프,2.2,0.0,70.9,1,1
2019-12-26,목,3111,2324,538,249,151,0,594,203,12,26,겨울,0,0,밥,된장찌개,짬뽕불고기,빠에야,쌀국수,새우또띠아,4.6,1.2,72.0,0,0
2019-12-27,금,3111,2169,706,236,1,0,387,226,12,27,겨울,0,0,파인애플볶음밥,가쯔오장국,사천식탕수육,밥,매운버섯국,굴비구이,2.2,0.0,45.1,0,1
2019-12-30,월,3111,2356,563,192,98,0,652,132,12,30,겨울,0,0,밥,고추장찌개,버섯불고기,밥,소고기무국,고등어구이,6.0,0.6,84.1,0,0
2019-12-31,화,3111,2253,709,149,22,0,349,0,12,31,겨울,0,0,밥,배추된장국,닭볶음탕,None,None,None,-1.1,0.0,35.3,1,1
2020-01-02,목,2821,2433,255,133,338,0,985,362,1,2,겨울,0,0,밥,떡국,제육볶음,카레라이스,맑은국,생선까스*탈탈소스,-0.3,0.0,74.0,0,0
2020-01-03,금,2821,2314,321,186,3,0,635,344,1,3,겨울,0,0,비빔밥,미소장국,탕수어,밥,수제비국,돈육장조림,0.5,0.0,71.9,0,1
2020-01-06,월,2821,2494,119,203,424,5,1133,389,1,6,겨울,0,0,밥,된장찌개,돈육김치볶음,밥,열무된장국,해물누룽지탕,3.1,13.8,85.3,0,0
2020-01-07,화,2821,2515,95,204,448,7,904,490,1,7,겨울,0,0,밥,미역국,순살파닭,참치주먹밥,우동,새우까스*칠리소스,9.9,40.3,93.6,0,0
2020-01-08,수,2821,2477,117,222,7,5,740,321,1,8,겨울,0,0,곤드레밥*양념장,맑은국,돈육강정,밥,소고기무국,주꾸미볶음,7.4,0.0,66.4,0,0
2020-01-09,목,2821,2449,124,241,426,7,773,474,1,9,겨울,0,0,밥,육개장,가자미튀김,작은밥,옛날돈가스,양송이스프,3.1,0.0,63.9,0,0
2020-01-10,금,2821,2292,264,262,0,3,573,320,1,10,겨울,0,0,참치회덮밥,미소장국,또띠아피자,밥,청국장찌개,소고기장조림,0.7,0.0,70.6,0,1
2020-01-13,월,2821,2462,141,218,526,0,945,454,1,13,겨울,0,0,밥,근대국,훈제오리구이,밥,돈육김치찌개,소고기숙주볶음,-0.2,0.0,68.8,0,0
2020-01-14,화,2821,2489,96,236,388,0,820,272,1,14,겨울,0,0,밥,시래기국,함박스테이크*소스,유부초밥,쌀국수,떡볶이,0.6,0.0,58.9,0,0
2020-01-15,수,2821,2489,97,235,4,0,633,350,1,15,겨울,0,0,단호박영양밥,연두부탕,오징어숙회무침,밥,시금치국,돈육고추장볶음,-0.4,0.0,63.9,0,0
2020-01-16,목,2821,2485,92,244,390,0,761,457,1,16,겨울,0,0,밥,해물된장찌개,묵은지닭찜,쇠고기볶음밥,팽이장국,탕수육,0.6,0.0,52.8,0,0
2020-01-17,금,2821,2310,242,269,0,0,696,344,1,17,겨울,0,0,김치필라프,크림스프,토마토스파게티,밥,짬뽕국,미니떡갈비조림,1.9,0.0,51.1,0,1
2020-01-20,월,2821,2490,132,199,488,0,1075,439,1,20,겨울,0,0,밥,순두부찌개,닭갈비,밥,만두국,간장불고기,0.7,0.0,66.9,0,0
2020-01-21,화,2821,2488,96,237,491,0,868,478,1,21,겨울,0,0,밥,어묵국,등갈비김치찜,스팸주먹밥,해물칼국수,감자만두,0.6,0.0,53.0,0,0
2020-01-22,수,2821,2459,130,232,5,0,782,354,1,22,겨울,0,0,불고기비빔밥,미역장국,허니버터치킨,밥,된장찌개,주꾸미삼겹살볶음,3.5,20.1,76.0,0,0
2020-01-23,목,2821,2199,481,141,38,0,685,117,1,23,겨울,0,0,밥,아욱국,돼지갈비찜,밥,뼈감자탕,해물파전,6.7,7.9,93.4,1,1
2020-01-28,화,2821,2394,284,143,670,0,1042,639,1,28,겨울,0,0,밥,황태국,오리고추장볶음,오므라이스,미소장국,깐풍육,8.2,0.3,70.4,0,0
2020-01-29,수,2821,2506,101,214,4,0,1197,0,1,29,겨울,0,0,콩나물밥*양념장,가쯔오장국,치킨핑거,None,None,None,6.6,0.5,81.6,0,0
2020-01-30,목,2821,2484,76,261,482,0,736,497,1,30,겨울,0,0,밥,들깨시래기국,닭오븐구이,참치회덮밥,우동,수제고로케,5.2,0.0,72.6,0,0
2020-01-31,금,2821,2373,183,265,0,0,623,368,1,31,겨울,0,0,김치제육덮밥,계란국,오징어튀김,밥,매운콩나물국,돈육장조림,2.3,0.0,73.1,0,1
2020-02-03,월,2872,2562,101,208,537,1,1081,495,2,3,겨울,0,0,밥,미역국,쇠고기낙지볶음,밥,시래기국,유린기,1.6,0.0,65.0,0,0
2020-02-04,화,2872,2578,72,222,471,0,849,304,2,4,겨울,0,0,밥,차돌박이찌개,돈육강정,멸치주먹밥,잔치국수,해물까스,0.3,0.0,60.9,0,0
2020-02-05,수,2872,2595,62,215,4,0,660,276,2,5,겨울,0,0,단호박영양밥,유부장국,언양식불고기,밥,닭곰탕,오징어볶음,-0.1,0.0,35.5,0,0
2020-02-06,목,2872,2549,90,233,426,0,637,369,2,6,겨울,0,0,밥,어묵탕,동파삼겹수육,카레덮밥,맑은국,쫄면야채무침,-1.6,0.0,31.5,0,0
2020-02-07,금,2872,2485,140,247,2,0,539,326,2,7,겨울,0,0,밥,두부김치국,굴비구이,밥,콩나물국,제육볶음,2.3,0.0,40.9,0,1
2020-02-10,월,2872,2671,65,136,617,0,1233,633,2,10,겨울,0,0,밥,매운콩나물국,소고기숙주볶음,밥,들깨버섯탕,고추잡채&꽃빵,2.6,0.0,64.5,0,0
2020-02-11,화,2872,2622,52,198,748,0,1075,668,2,11,겨울,0,0,밥,냉이된장찌개,레몬탕수육,짜장잡채덮밥,계란파국,참치야채전,5.4,0.0,62.9,0,0
2020-02-12,수,2872,2597,65,210,5,0,1173,411,2,12,겨울,0,0,곤드레밥*강된장,팽이장국,닭데리야끼조림,밥,육개장,류산슬,8.6,20.8,93.9,0,0
2020-02-13,목,2872,2552,71,249,620,0,834,575,2,13,겨울,0,0,밥,동태찌개,돈육간장볶음,밥,설렁탕,부추전,8.3,0.0,85.1,0,0
2020-02-14,금,2872,2439,160,273,0,0,776,436,2,14,겨울,0,0,김밥볶음밥,미니짬뽕,크림새우,밥,김치찌개,수제돈가스&소스,9.2,0.0,73.6,0,1
2020-02-17,월,2872,2602,74,196,722,0,1370,649,2,17,겨울,0,0,밥,쇠고기샤브국,유자청제육볶음,밥,대구탕,안동찜닭,-0.3,0.0,51.1,0,0
2020-02-18,화,2872,2586,47,239,666,0,939,630,2,18,겨울,0,0,밥,차돌된장찌개,주꾸미볶음,통새우김밥,우동,계란떡볶이,0.4,0.0,48.3,0,0
2020-02-19,수,2872,2586,62,224,1,0,930,434,2,19,겨울,0,0,나물비빔밥,미소장국,사과고구마그라탕,밥,순두부찌개,해물누룽지탕,3.1,0.0,54.9,0,0
2020-02-20,목,2872,2540,78,254,549,0,826,542,2,20,겨울,0,0,밥,근대국,간장마늘치킨,파인애플볶음밥,맑은국,새우까스*와사비소스,5.4,0.0,58.9,0,0
2020-02-21,금,2872,2414,181,277,0,0,627,380,2,21,겨울,0,0,밥,들깨미역국,짬뽕불고기,밥,닭개장,고등어구이,7.0,1.3,70.4,0,1
2020-02-24,월,2872,2572,144,156,846,0,1282,767,2,24,겨울,0,0,밥,된장찌개,돈육김치볶음,밥,소고기무국,가자미카레튀김,6.7,0.6,66.0,0,0
2020-02-25,화,2872,2597,117,158,806,0,1238,776,2,25,겨울,0,0,밥,부대찌개,훈제오리구이,야채볶음밥,김치말이국수,소고기퀘사디아,8.1,17.1,94.5,0,0
2020-02-26,수,2872,2573,109,190,4,0,1105,0,2,26,겨울,0,0,낙지비빔밥,팽이장국,치킨텐더*콘소스D,None,None,None,9.4,0.0,79.1,0,0
2020-02-27,목,2872,2529,121,217,667,5,1000,673,2,27,겨울,0,0,밥,북어국,닭갈비,짜장면/작은밥,계란국,사천식탕수육,7.3,0.0,67.6,0,0
2020-02-28,금,2872,2421,210,234,0,7,750,414,2,28,겨울,0,0,밥,아욱국,소고기장조림,밥,콩나물국,돼지갈비찜,5.2,1.3,84.5,0,1
2020-03-02,월,2950,2695,108,133,786,14,1362,771,3,2,봄,0,0,밥,두부김치국,소고기버섯볶음,밥,쑥된장국,삼겹살구이,7.7,0.0,43.6,0,0
2020-03-03,화,2950,2677,76,185,753,12,1074,598,3,3,봄,0,0,밥,쇠고기무국,오징어볶음*소면,김치볶음밥,유부장국,로제스파게티,6.9,0.0,67.6,0,0
2020-03-04,수,2950,2652,74,205,1,19,999,462,3,4,봄,0,0,콩나물밥*달래장,고추장찌개,갈치구이,밥,해물된장찌개,미니채소떡갈비,6.2,0.0,52.0,0,0
2020-03-05,목,2950,2619,84,232,612,15,989,630,3,5,봄,0,0,밥,미역국,수원왕갈비통닭,유부초밥,칼국수,순대야채볶음,3.3,0.0,46.8,0,0
2020-03-06,금,2950,2521,166,251,0,12,642,379,3,6,봄,0,0,곤드레밥,건새우아욱국,돈육간장볶음,밥,나가사키짬뽕국,모듬버섯탕수육,4.1,0.0,57.5,0,1
2020-03-09,월,2950,2714,91,129,784,16,1276,640,3,9,봄,0,0,밥,콩나물국,소불고기,밥,콩가루배추국,동파육,8.0,7.4,85.0,0,0
2020-03-10,화,2950,2695,67,168,678,20,1019,575,3,10,봄,0,0,밥,대파육개장*칼국수,가자미엿장조림,유산슬덮밥,계란파국,멘보샤*칠리S,9.0,10.3,79.3,0,0
2020-03-11,수,2950,2656,74,197,0,23,967,487,3,11,봄,0,0,카레라이스,미소시루,감자만두*양념,밥,부대찌개,등갈비오븐구이,4.8,0.0,56.6,0,0
2020-03-12,목,2950,2612,78,243,555,17,804,614,3,12,봄,0,0,밥,순두부찌개,해물돼지갈비찜,버섯영양밥*우렁양념장,물만두국,메추리알치즈떡볶이,6.0,0.0,56.8,0,0
2020-03-13,금,2950,2506,165,259,0,20,593,343,3,13,봄,0,0,밥,설렁탕,동태포전,밥,청국장찌개,닭불고기,9.3,0.0,52.6,0,1
2020-03-16,월,2950,2722,69,138,789,21,1284,630,3,16,봄,0,0,밥,어묵국,돈육굴소스볶음,밥,열무된장국,묵은지닭찜,5.6,0.0,42.8,0,0
2020-03-17,화,2950,2698,61,171,679,20,914,520,3,17,봄,0,0,밥,대구탕,차돌박이숙주볶음,밥,해물손수제비,미트볼피망볶음,9.3,0.0,54.4,0,0
2020-03-18,수,2950,2668,47,210,0,25,831,383,3,18,봄,0,0,마파두부덮밥,조갯살무국,레몬유린기,밥,돈육김치찌개,코다리강정,9.4,0.0,58.8,0,0
2020-03-19,목,2950,2626,70,235,560,19,829,541,3,19,봄,0,0,밥,콩비지찌개,짜장닭볶음,밥,옛날돈까스,팽이장국,12.1,0.0,50.1,0,0
2020-03-20,금,2950,2376,176,263,3,135,627,358,3,20,봄,0,0,밥,갈비탕,칠리새우,밥,건새우아욱국,치즈함박스테이크,10.6,0.0,36.6,0,1
2020-03-23,월,2950,2378,109,178,687,285,1110,651,3,23,봄,0,0,밥,시래기국,오리양념불고기*쌈무,밥,닭개장,삼치튀김*데리야끼,11.6,0.0,46.6,0,0
2020-03-24,화,2950,2379,131,137,639,303,1083,754,3,24,봄,0,0,밥,소고기미역국,해물누룽지탕,오므라이스,가쯔오장국,돈육고구마강정,9.6,0.0,56.8,0,0
2020-03-25,수,2950,2379,122,146,1,303,1022,526,3,25,봄,0,0,밥,유부주머니국,목살스테이크,밥,장각닭죽,생야채*쌈짱,11.2,0.0,58.9,0,0
2020-03-26,목,2950,2396,133,133,584,288,955,645,3,26,봄,0,0,밥,배추된장국,제육볶음,멸치주먹밥,우동,해물까스*와사비소스,10.8,18.6,88.8,0,0
2020-03-27,금,2950,2280,254,156,0,260,839,377,3,27,봄,0,0,봄나물비빔밥,맑은국,치킨너겟,밥,시금치국,언양식불고기,14.6,0.9,79.6,0,1
2020-03-30,월,2950,2179,230,53,627,488,1000,625,3,30,봄,0,0,밥,우렁된장찌개,주꾸미볶음,밥,무채국,더덕고추장불고기,11.4,0.0,64.3,0,0
2020-03-31,화,2950,2181,193,43,528,533,859,601,3,31,봄,0,0,밥,고추장찌개,안동찜닭,충무김밥,메밀국수,오징어어묵무침,11.4,0.0,65.9,0,0
2020-04-01,수,2962,2258,228,56,0,420,939,561,4,1,봄,0,0,밥,들깨시래기국,삼겹살수육&풋고추,밥,쇠고기샤브국,통마늘너비아니조림,13.6,0.4,46.8,0,0
2020-04-02,목,2962,2242,236,89,490,395,1009,645,4,2,봄,0,0,밥,경상도식소고기국,등갈비김치찜,마늘베이컨볶음밥,크림스프,비프스파게티,9.7,0.0,44.6,0,0
2020-04-03,금,2962,2123,350,149,1,340,802,318,4,3,봄,0,0,밥,순대국밥,고추튀김,밥,참치김치찌개,소고기메추리알장조림,10.8,0.0,47.9,0,1
2020-04-06,월,2962,2127,206,152,713,477,1161,655,4,6,봄,0,0,밥,미역국,오리불고기,밥,배추된장국,칠리미트볼조림,9.3,0.0,51.1,0,0
2020-04-07,화,2962,2152,164,156,698,490,969,634,4,7,봄,0,0,밥,꽃게된장국,후르츠탕수육,참치마요덮밥,어묵국,고구마떡볶이,13.0,0.0,51.3,0,0
2020-04-08,수,2962,2152,159,172,1,479,1032,445,4,8,봄,0,0,낙지비빔밥,계란국,닭강정,밥,부대찌개&쫄면사리,꽁치한마리구이,12.1,0.0,37.3,0,0
2020-04-09,목,2962,2134,154,186,544,488,880,458,4,9,봄,0,0,밥,두부김치국,소고기브로컬리볶음,스팸볶음밥,가쓰오장국,삼겹살야채비빔면,10.2,0.0,42.0,0,0
2020-04-10,금,2962,2020,316,209,0,417,780,302,4,10,봄,0,0,고기듬뿍카레라이스,미니우동,고구마고로케,밥,된장찌개,매운돼지갈비찜,9.5,0.0,65.8,0,1
2020-04-13,월,2962,2204,165,146,619,447,1145,564,4,13,봄,0,0,밥,아욱국,치즈닭갈비,밥,순두부찌개,돈육두릅장조림,9.9,0.0,49.6,0,0
2020-04-14,화,2962,2101,200,176,274,485,879,453,4,14,봄,0,0,밥,홍초콩나물국,LA갈비구이,작은밥,백종원의,고추짜장,11.8,0.0,54.8,1,1
2020-04-16,목,2962,2068,265,182,498,447,947,500,4,16,봄,0,0,밥,전복장각삼계탕,육전,불고기필라프,미소장국,닭봉오븐구이,11.4,0.0,68.1,0,0
2020-04-17,금,2962,2027,325,221,3,389,759,305,4,17,봄,0,0,밥,소고기당면국,바질페스토스파게티,밥,뼈없는감자탕,달래새우전,10.7,28.9,90.8,0,1
2020-04-20,월,2962,2203,145,143,624,471,1089,594,4,20,봄,0,0,밥,황태국,우엉불고기,밥,돈육김치찌개,고등어카레구이,13.6,0.0,68.5,0,0
2020-04-21,화,2962,2215,126,171,700,450,911,542,4,21,봄,0,0,밥,멸치국수,오향장육,밥,두부미소된장국,오리훈제마늘볶음,11.4,0.0,36.9,0,0
2020-04-22,수,2962,2183,132,204,2,443,945,439,4,22,봄,0,0,밥,나주곰탕,춘천닭갈비,밥,굴미역국,오삼불고기,8.1,0.0,40.6,0,0
2020-04-23,목,2962,2167,107,251,518,437,880,461,4,23,봄,0,0,밥,새우완자탕,고구마치즈돈까스,밥,조갯살아욱국,함박스테이크,8.1,0.0,51.0,0,0
2020-04-24,금,2962,2076,232,267,1,387,639,309,4,24,봄,0,0,밥,대구지리탕,카레닭볶음,밥,나가사끼짬뽕국*라면,순대야채볶음,10.4,0.0,42.3,0,1
2020-04-27,월,2962,2227,125,192,706,418,1223,570,4,27,봄,0,0,밥,육개장,수원왕갈비,밥,감자만두국,꽃삼겹김치찜,12.7,0.0,50.8,0,0
2020-04-28,화,2962,2211,118,223,493,410,824,482,4,28,봄,0,0,건강비빔밥*약고추장,제첩두부국,깻잎전,밥,황태미역국,매운돈갈비찜,12.4,0.0,54.3,0,0
2020-04-29,수,2962,2095,221,250,0,396,680,192,4,29,봄,0,0,새우날치알볶음밥,쌀국수(숙주들어감),장어구이*소스,밥,홍합무우국,로제찜닭*마늘빵,14.6,0.0,51.4,1,1
2020-05-04,월,2962,1543,1113,117,91,189,504,123,5,4,봄,0,0,밥,버섯들깨국,삼겹살더덕고추장구이,밥,다슬기아욱국,갈릭파닭,20.8,0.0,81.0,1,1
2020-05-06,수,2962,2390,104,177,2,291,1254,495,5,6,봄,0,0,밥,왕갈비탕,해물전,땡초주먹밥,근대두부된장국,치킨텐더,19.1,0.0,63.5,0,0
2020-05-07,목,2962,2365,76,236,577,285,959,462,5,7,봄,0,0,밥,냉메밀소바,히레카츠*소스,밥,우삼겹부대찌개,조기구이,16.2,0.0,53.5,0,0
2020-05-08,금,2962,2298,153,265,0,246,620,371,5,8,봄,0,0,밥,아욱수제비국,해물섞어찜,김치볶음밥,유부된장국,새우로제파스타,15.7,0.0,66.6,0,1
2020-05-11,월,2962,2428,94,195,659,245,1249,599,5,11,봄,0,0,밥,돈육김치찌개,냉족발야채무침,부채살오므라이스,가쓰오장국,닭윙강정튀김,19.6,0.0,58.8,0,0
2020-05-12,화,2962,2415,67,230,690,250,968,486,5,12,봄,0,0,밥,열무물국수,소갈비찜,밥,전주식콩나물국,*도시락김,19.4,0.0,44.3,0,0
2020-05-13,수,2962,2416,68,242,0,236,844,403,5,13,봄,0,0,밥,닭개장,떡갈비,밥,얼큰동태탕,물만두탕수*소스,17.1,0.0,51.8,0,0
2020-05-14,목,2962,2398,71,281,488,212,793,424,5,14,봄,0,0,소고기콩나물밥*양념,들깨미역국,바싹불고기*양파초절임,밥,삼선짬뽕국*칼국수,춘장돈육볶음,17.2,0.0,55.3,0,0
2020-05-15,금,2962,2304,161,296,0,201,614,265,5,15,봄,0,0,밥,유부주머니된장국,생선까스*타르,밥,계란파국,매운등뼈조림,15.0,17.8,91.9,0,1
2020-05-18,월,2962,2397,96,223,701,246,1141,573,5,18,봄,0,0,밥,연두부탕,제육볶음,밥,아욱국,깐풍기,17.8,13.6,89.0,0,0
2020-05-19,화,2962,2412,78,235,617,237,935,440,5,19,봄,0,0,밥,들깨수제비,닭볶음탕,계란김밥,모듬어묵탕,고구마맛탕,14.3,0.0,75.5,0,0
2020-05-20,수,2962,2390,71,243,0,258,791,336,5,20,봄,0,0,닭살카레라이스,미역미소시루,후르츠탕수육,밥,매운버섯국,고등어구이,15.8,0.0,72.3,0,0
2020-05-21,목,2962,2412,63,269,474,218,653,445,5,21,봄,0,0,밥,차돌된장찌개,주꾸미볶음,야채볶음밥,김치우동,또띠아피자,16.1,0.0,75.8,0,0
2020-05-22,금,2962,2253,226,277,0,206,512,291,5,22,봄,0,0,소불고기덮밥,맑은국,야채비빔만두,밥,된장찌개,고구마까스*소스,16.5,0.0,72.9,0,1
2020-05-25,월,2962,2429,98,206,732,229,1062,488,5,25,봄,0,0,밥,매콤콩나물국,짬뽕불고기,밥,소고기된장찌개,해물누룽지탕,19.4,0.0,74.4,0,0
2020-05-26,화,2962,2472,70,220,649,200,781,502,5,26,봄,0,0,밥,시래기국,고추잡채*꽃빵,김밥볶음밥,미소장국,로제파스타,19.1,0.0,78.0,0,0
2020-05-27,수,2962,2428,65,234,2,235,704,339,5,27,봄,0,0,곤드레밥*양념장,무채국,꽁치한마리구이,밥,도토리묵냉국,돼지갈비찜,19.8,0.0,63.3,0,0
2020-05-28,목,2962,2414,66,270,431,212,662,361,5,28,봄,0,0,밥,콩비지찌개,오징어볶음,밥,돼지국밥,고추튀김,19.5,0.0,66.5,0,0
2020-05-29,금,2962,2240,236,284,1,202,450,235,5,29,봄,0,0,마파두부덮밥,유부장국,레몬유린기,밥,해물순두부국,닭가슴살겨자무침,20.2,0.0,65.5,0,1
2020-06-01,월,2956,2447,109,185,612,215,1114,463,6,1,여름,0,0,밥,소고기미역국,닭갈비,밥,청국장찌개,소고기불고기,22.1,0.0,63.1,0,0
2020-06-02,화,2956,2448,64,231,605,213,761,434,6,2,여름,0,0,밥,된장찌개,돈육고추장볶음,유부초밥,새우튀김우동,과일샐러드,20.2,0.0,56.6,0,0
2020-06-03,수,2956,2451,63,251,0,191,693,374,6,3,여름,0,0,열무보리비빔밥/강된장,가쯔오장국,깐풍육,밥,닭곰탕,류산슬,21.4,0.0,77.3,0,0
2020-06-04,목,2956,2393,71,284,403,208,657,353,6,4,여름,0,0,밥,육개장,소고기장조림,밥,감자국,미트볼조림,24.2,0.0,76.6,0,0
2020-06-05,금,2956,2256,233,291,0,176,505,251,6,5,여름,0,0,베이컨김치볶음밥,냉모밀국수,해물부추전,밥,오징어국,매운닭찜,24.1,0.0,72.3,0,1
2020-06-08,월,2956,2398,121,236,566,201,1130,477,6,8,여름,0,0,밥,대구탕,오삼불고기,밥,김치두부국,갈치튀김,23.1,0.0,63.6,0,0
2020-06-09,화,2956,2458,68,253,519,177,823,449,6,9,여름,0,0,밥,시금치된장국,닭볶음탕,삼겹살마늘볶음밥,콩나물국,미니돈까스,24.2,0.0,67.6,0,0
2020-06-10,수,2956,2432,75,248,4,201,719,320,6,10,여름,0,0,나물비빔밥,오이사과냉국,치킨핑거,밥,근대국,돈육간장볶음,24.7,0.4,75.8,0,0
2020-06-11,목,2956,2422,82,280,399,172,682,439,6,11,여름,0,0,밥,매운소고기국,굴비구이,야채볶음밥,초계국수,코코넛새우튀김,24.8,3.2,85.9,0,0
2020-06-12,금,2956,2274,204,303,2,175,516,266,6,12,여름,0,0,돈육버섯고추장덮밥,팽이무국,양파링카레튀김,밥,부대찌개,떡갈비조림,24.6,11.2,87.5,1,1
2020-07-01,수,2997,2521,71,252,9,153,866,343,7,1,여름,0,0,밥,냉모밀국수,매운돈갈비찜,밥,돈육김치찌개,깐풍기,22.3,0.0,77.4,0,0
2020-07-02,목,2997,2495,82,268,446,152,675,441,7,2,여름,0,0,밥,대파육개장,홍어미나리초무침,김밥,미니우동,구슬떡볶이,21.6,0.0,81.4,0,0
2020-07-03,금,2997,2291,261,288,1,157,607,269,7,3,여름,0,0,카레라이스,동태알탕,부추고추전*간장,밥,김치어묵국,케이준샐러드,19.5,10.4,91.4,0,1
2020-07-06,월,2997,2479,126,220,626,172,1132,454,7,6,여름,0,0,밥,매운소고기무국,춘천닭갈비,밥,스팸김치찌개,동태포전,22.0,0.0,92.8,0,0
2020-07-07,화,2997,2526,77,242,575,152,917,472,7,7,여름,0,0,밥,물만두국,오리불고기,오므라이스,유부장국,깐쇼새우,24.6,0.0,84.9,0,0
2020-07-08,수,2997,2511,77,251,7,158,847,369,7,8,여름,0,0,밥,한방설렁탕,오징어초무침,밥,대구지리,바베큐함박찹스테이크,24.9,0.0,80.3,0,0
2020-07-09,목,2997,2449,99,290,449,159,717,401,7,9,여름,0,0,밥,시금치된장국,닭볶음탕,후리가케덮밥,잔치국수,채소튀김*장,22.6,2.6,90.6,0,0
2020-07-10,금,2997,2339,233,290,0,135,611,246,7,10,여름,0,0,밥,맑은콩나물국,돈육고추장볶음,밥,된장찌개,아귀콩나물찜,23.9,62.6,91.6,0,1
